Virome_Sample,Metagenome_Sample,Phylum,Microbe,Phage_Abundance,Microbial_Abundance,Phage_Prevalence,Microbial_Prevalence,Phage_Host_Co_Detections
ETARA_065_SRF_Eastern_Africa_Coastal_Province,TARA_065_SRF_0.22-3,Planctomycetes,Rhodopirellula,1.44E-06,0.929138811,35,23,20
ETARA_065_SRF_Eastern_Africa_Coastal_Province,TARA_065_SRF_0.22-3,Bacteroidetes,Riemerella,2.94E-05,0,39,1,1
ETARA_065_SRF_Eastern_Africa_Coastal_Province,TARA_065_SRF_0.22-3,Firmicutes,Roseburia,5.29E-06,0,39,3,3
ETARA_065_SRF_Eastern_Africa_Coastal_Province,TARA_065_SRF_0.22-3,Proteobacteria,Ruegeria,9.12E-06,0,39,10,10
ETARA_065_SRF_Eastern_Africa_Coastal_Province,TARA_065_SRF_0.22-3,Bacteroidetes,Salinibacter,9.63E-07,0,19,3,2
ETARA_065_SRF_Eastern_Africa_Coastal_Province,TARA_065_SRF_0.22-3,Firmicutes,Selenomonas,1.13E-05,0.095508484,39,6,6
ETARA_065_SRF_Eastern_Africa_Coastal_Province,TARA_065_SRF_0.22-3,Proteobacteria,Serratia,3.46E-05,0,39,4,4
ETARA_065_SRF_Eastern_Africa_Coastal_Province,TARA_065_SRF_0.22-3,Proteobacteria,Shewanella,3.48E-05,0,39,5,5
ETARA_065_SRF_Eastern_Africa_Coastal_Province,TARA_065_SRF_0.22-3,Proteobacteria,Sphingobium,3.58E-05,0,39,1,1
ETARA_065_SRF_Eastern_Africa_Coastal_Province,TARA_065_SRF_0.22-3,Spirochaetes,Spirochaeta,1.44E-06,0,35,6,5
ETARA_065_SRF_Eastern_Africa_Coastal_Province,TARA_065_SRF_0.22-3,Tenericutes,Spiroplasma,0.000103988,1.179805509,39,27,27
ETARA_065_SRF_Eastern_Africa_Coastal_Province,TARA_065_SRF_0.22-3,Firmicutes,Staphylococcus,0.000692855,1.117750597,39,31,31
ETARA_065_SRF_Eastern_Africa_Coastal_Province,TARA_065_SRF_0.22-3,Proteobacteria,Stigmatella,2.25E-06,0,31,1,1
ETARA_065_SRF_Eastern_Africa_Coastal_Province,TARA_065_SRF_0.22-3,Firmicutes,Streptococcus,0.000500513,1.776899812,39,35,35
ETARA_065_SRF_Eastern_Africa_Coastal_Province,TARA_065_SRF_0.22-3,Crenarchaeota,Sulfolobus,1.85E-05,0.286970128,39,22,22
ETARA_065_SRF_Eastern_Africa_Coastal_Province,TARA_065_SRF_0.22-3,Cyanobacteria,Synechococcus,0.034354443,0.565686094,39,26,26
ETARA_065_SRF_Eastern_Africa_Coastal_Province,TARA_065_SRF_0.22-3,Firmicutes,Thermoanaerobacterium,1.33E-05,0,39,3,3
ETARA_065_SRF_Eastern_Africa_Coastal_Province,TARA_065_SRF_0.22-3,Deinococcus-Thermus,Thermus,4.71E-05,0.097382856,39,14,14
ETARA_065_SRF_Eastern_Africa_Coastal_Province,TARA_065_SRF_0.22-3,Spirochaetes,Treponema,3.85E-06,0.720052329,39,8,8
ETARA_065_SRF_Eastern_Africa_Coastal_Province,TARA_065_SRF_0.22-3,Proteobacteria,Vibrio,0.00045172,0,39,10,10
ETARA_065_SRF_Eastern_Africa_Coastal_Province,TARA_065_SRF_0.22-3,Firmicutes,Weissella,8.18E-06,0,39,3,3
ETARA_065_SRF_Eastern_Africa_Coastal_Province,TARA_065_SRF_0.22-3,Proteobacteria,Wolbachia,2.90E-05,0,39,2,2
ETARA_065_SRF_Eastern_Africa_Coastal_Province,TARA_065_SRF_0.22-3,Proteobacteria,Xylella,2.25E-05,0,39,7,7
ETARA_066_DCM_Benguela_Current_Coastal_Province,TARA_066_DCM_0.22-3,Tenericutes,Acholeplasma,1.40E-05,0,39,27,27
ETARA_066_DCM_Benguela_Current_Coastal_Province,TARA_066_DCM_0.22-3,Proteobacteria,Acidovorax,2.12E-05,0,39,1,1
ETARA_066_DCM_Benguela_Current_Coastal_Province,TARA_066_DCM_0.22-3,Proteobacteria,Aeromonas,0.000317263,0,39,3,3
ETARA_066_DCM_Benguela_Current_Coastal_Province,TARA_066_DCM_0.22-3,Firmicutes,Alicyclobacillus,1.49E-05,0,38,1,1
ETARA_066_DCM_Benguela_Current_Coastal_Province,TARA_066_DCM_0.22-3,Proteobacteria,Aliivibrio,4.87E-06,0,39,2,2
ETARA_066_DCM_Benguela_Current_Coastal_Province,TARA_066_DCM_0.22-3,Proteobacteria,Alteromonas,3.54E-06,0,39,2,2
ETARA_066_DCM_Benguela_Current_Coastal_Province,TARA_066_DCM_0.22-3,Actinobacteria,Atopobium,4.51E-05,0,39,22,22
ETARA_066_DCM_Benguela_Current_Coastal_Province,TARA_066_DCM_0.22-3,Proteobacteria,Azospirillum,4.71E-06,0,36,1,1
ETARA_066_DCM_Benguela_Current_Coastal_Province,TARA_066_DCM_0.22-3,Firmicutes,Bacillus,0.001836819,0,39,7,7
ETARA_066_DCM_Benguela_Current_Coastal_Province,TARA_066_DCM_0.22-3,Bacteroidetes,Bacteroides,0.000144967,0,39,4,4
ETARA_066_DCM_Benguela_Current_Coastal_Province,TARA_066_DCM_0.22-3,Proteobacteria,Bdellovibrio,7.52E-06,0,39,1,1
ETARA_066_DCM_Benguela_Current_Coastal_Province,TARA_066_DCM_0.22-3,Actinobacteria,Bifidobacterium,1.44E-05,0,39,19,19
ETARA_066_DCM_Benguela_Current_Coastal_Province,TARA_066_DCM_0.22-3,Proteobacteria,Bordetella,3.04E-05,0,38,1,1
ETARA_066_DCM_Benguela_Current_Coastal_Province,TARA_066_DCM_0.22-3,Spirochaetes,Brachyspira,3.13E-05,0.390551899,39,7,7
ETARA_066_DCM_Benguela_Current_Coastal_Province,TARA_066_DCM_0.22-3,Proteobacteria,Burkholderia,0.000354925,0.402113858,39,20,20
ETARA_066_DCM_Benguela_Current_Coastal_Province,TARA_066_DCM_0.22-3,Proteobacteria,Campylobacter,0.00048063,0,39,4,4
ETARA_066_DCM_Benguela_Current_Coastal_Province,TARA_066_DCM_0.22-3,Proteobacteria,C_Pelagibacter,0.0311292,9.551696868,39,36,36
ETARA_066_DCM_Benguela_Current_Coastal_Province,TARA_066_DCM_0.22-3,Proteobacteria,C_Puniceispirillum,0.001244645,0,39,15,15
ETARA_066_DCM_Benguela_Current_Coastal_Province,TARA_066_DCM_0.22-3,Firmicutes,Carnobacterium,6.05E-06,0,39,1,1
ETARA_066_DCM_Benguela_Current_Coastal_Province,TARA_066_DCM_0.22-3,Bacteroidetes,Cellulophaga,0.000335759,0,39,6,6
ETARA_066_DCM_Benguela_Current_Coastal_Province,TARA_066_DCM_0.22-3,Proteobacteria,Chromobacterium,2.02E-06,0,32,1,1
ETARA_066_DCM_Benguela_Current_Coastal_Province,TARA_066_DCM_0.22-3,Actinobacteria,Clavibacter,6.99E-06,0,39,2,2
ETARA_066_DCM_Benguela_Current_Coastal_Province,TARA_066_DCM_0.22-3,Firmicutes,Clostridium,0.001341229,0.883126989,39,27,27
ETARA_066_DCM_Benguela_Current_Coastal_Province,TARA_066_DCM_0.22-3,Proteobacteria,Comamonas,1.12E-05,0,35,1,1
ETARA_066_DCM_Benguela_Current_Coastal_Province,TARA_066_DCM_0.22-3,Firmicutes,Coprococcus,0,0,31,14,11
ETARA_066_DCM_Benguela_Current_Coastal_Province,TARA_066_DCM_0.22-3,Actinobacteria,Corynebacterium,4.15E-05,0,39,7,7
ETARA_066_DCM_Benguela_Current_Coastal_Province,TARA_066_DCM_0.22-3,Bacteroidetes,Croceibacter,8.85E-06,0,39,24,24
ETARA_066_DCM_Benguela_Current_Coastal_Province,TARA_066_DCM_0.22-3,Cyanobacteria,Cyanothece,3.73E-06,0,36,1,1
ETARA_066_DCM_Benguela_Current_Coastal_Province,TARA_066_DCM_0.22-3,Deinococcus-Thermus,Deinococcus,2.42E-05,0,39,3,3
ETARA_066_DCM_Benguela_Current_Coastal_Province,TARA_066_DCM_0.22-3,Proteobacteria,Desulfovibrio,0.000111017,0,39,6,6
ETARA_066_DCM_Benguela_Current_Coastal_Province,TARA_066_DCM_0.22-3,Firmicutes,Eubacterium,0.000374227,0,39,3,3
ETARA_066_DCM_Benguela_Current_Coastal_Province,TARA_066_DCM_0.22-3,Firmicutes,Exiguobacterium,2.69E-06,0.552552696,36,22,21
ETARA_066_DCM_Benguela_Current_Coastal_Province,TARA_066_DCM_0.22-3,Bacteroidetes,Flavobacterium,0.009939037,0.51243279,39,22,22
ETARA_066_DCM_Benguela_Current_Coastal_Province,TARA_066_DCM_0.22-3,Fusobacteria,Fusobacterium,0.000202289,0.053309939,39,26,26
ETARA_066_DCM_Benguela_Current_Coastal_Province,TARA_066_DCM_0.22-3,Actinobacteria,Gardnerella,1.03E-05,0,39,1,1
ETARA_066_DCM_Benguela_Current_Coastal_Province,TARA_066_DCM_0.22-3,Proteobacteria,Gluconobacter,5.11E-06,0,39,1,1
ETARA_066_DCM_Benguela_Current_Coastal_Province,TARA_066_DCM_0.22-3,Proteobacteria,Hahella,5.10E-06,0,39,1,1
ETARA_066_DCM_Benguela_Current_Coastal_Province,TARA_066_DCM_0.22-3,Euryarchaeota,Haloferax,7.32E-06,0.553615019,37,15,13
ETARA_066_DCM_Benguela_Current_Coastal_Province,TARA_066_DCM_0.22-3,Euryarchaeota,Haloquadratum,6.72E-07,2.155366585,9,38,9
ETARA_066_DCM_Benguela_Current_Coastal_Province,TARA_066_DCM_0.22-3,Proteobacteria,Helicobacter,7.96E-05,0,39,3,3
ETARA_066_DCM_Benguela_Current_Coastal_Province,TARA_066_DCM_0.22-3,Proteobacteria,Idiomarina,3.36E-06,0,39,1,1
ETARA_066_DCM_Benguela_Current_Coastal_Province,TARA_066_DCM_0.22-3,Firmicutes,Lactobacillus,0.000435732,0.093784787,39,10,10
ETARA_066_DCM_Benguela_Current_Coastal_Province,TARA_066_DCM_0.22-3,Spirochaetes,Leptospira,0.000327184,1.141679458,39,36,36
ETARA_066_DCM_Benguela_Current_Coastal_Province,TARA_066_DCM_0.22-3,Fusobacteria,Leptotrichia,5.72E-05,0,39,6,6
ETARA_066_DCM_Benguela_Current_Coastal_Province,TARA_066_DCM_0.22-3,Firmicutes,Leuconostoc,3.13E-05,0.765784718,39,28,28
ETARA_066_DCM_Benguela_Current_Coastal_Province,TARA_066_DCM_0.22-3,Firmicutes,Listeria,0.00018568,0,39,4,4
ETARA_066_DCM_Benguela_Current_Coastal_Province,TARA_066_DCM_0.22-3,Proteobacteria,Magnetospirillum,3.42E-05,0,39,19,19
ETARA_066_DCM_Benguela_Current_Coastal_Province,TARA_066_DCM_0.22-3,Proteobacteria,Marinomonas,0,0.938564732,37,21,20
ETARA_066_DCM_Benguela_Current_Coastal_Province,TARA_066_DCM_0.22-3,Crenarchaeota,Metallosphaera,0,0,25,4,3
ETARA_066_DCM_Benguela_Current_Coastal_Province,TARA_066_DCM_0.22-3,Euryarchaeota,Methanobacterium,0,0.887397829,21,36,20
ETARA_066_DCM_Benguela_Current_Coastal_Province,TARA_066_DCM_0.22-3,Euryarchaeota,Methanobrevibacter,2.16E-05,0,39,2,2
ETARA_066_DCM_Benguela_Current_Coastal_Province,TARA_066_DCM_0.22-3,Euryarchaeota,Methanothermobacter,4.23E-06,0,34,3,3
ETARA_066_DCM_Benguela_Current_Coastal_Province,TARA_066_DCM_0.22-3,Proteobacteria,Methylophaga,2.02E-06,0,34,1,1
ETARA_066_DCM_Benguela_Current_Coastal_Province,TARA_066_DCM_0.22-3,Proteobacteria,Moraxella,2.33E-05,0,39,1,1
ETARA_066_DCM_Benguela_Current_Coastal_Province,TARA_066_DCM_0.22-3,Actinobacteria,Mycobacterium,0.000782614,0,39,2,2
ETARA_066_DCM_Benguela_Current_Coastal_Province,TARA_066_DCM_0.22-3,Tenericutes,Mycoplasma,2.19E-05,1.159270567,39,31,31
ETARA_066_DCM_Benguela_Current_Coastal_Province,TARA_066_DCM_0.22-3,Proteobacteria,Myxococcus,5.98E-06,0.937618701,38,36,35
ETARA_066_DCM_Benguela_Current_Coastal_Province,TARA_066_DCM_0.22-3,Euryarchaeota,Natrialba,1.23E-05,0,39,2,2
ETARA_066_DCM_Benguela_Current_Coastal_Province,TARA_066_DCM_0.22-3,Proteobacteria,Neisseria,0.000122804,0,39,7,7
ETARA_066_DCM_Benguela_Current_Coastal_Province,TARA_066_DCM_0.22-3,Actinobacteria,Olsenella,1.01E-05,0.017180569,37,11,10
ETARA_066_DCM_Benguela_Current_Coastal_Province,TARA_066_DCM_0.22-3,Proteobacteria,Phaeobacter,1.90E-06,0,34,1,1
ETARA_066_DCM_Benguela_Current_Coastal_Province,TARA_066_DCM_0.22-3,Planctomycetes,Planctomyces,6.78E-07,0,30,3,3
ETARA_066_DCM_Benguela_Current_Coastal_Province,TARA_066_DCM_0.22-3,Bacteroidetes,Porphyromonas,3.36E-06,0,35,22,19
ETARA_066_DCM_Benguela_Current_Coastal_Province,TARA_066_DCM_0.22-3,Bacteroidetes,Prevotella,4.98E-05,0,39,16,16
ETARA_066_DCM_Benguela_Current_Coastal_Province,TARA_066_DCM_0.22-3,Cyanobacteria,Prochlorococcus,0.02224265,11.33927531,39,39,39
ETARA_066_DCM_Benguela_Current_Coastal_Province,TARA_066_DCM_0.22-3,Actinobacteria,Propionibacterium,1.99E-05,0,39,2,2
ETARA_066_DCM_Benguela_Current_Coastal_Province,TARA_066_DCM_0.22-3,Proteobacteria,Pseudoalteromonas,6.76E-05,0,39,1,1
ETARA_066_DCM_Benguela_Current_Coastal_Province,TARA_066_DCM_0.22-3,Proteobacteria,Psychrobacter,8.80E-06,0,39,2,2
ETARA_066_DCM_Benguela_Current_Coastal_Province,TARA_066_DCM_0.22-3,Proteobacteria,Rhizobium,5.73E-05,0,39,1,1
ETARA_066_DCM_Benguela_Current_Coastal_Province,TARA_066_DCM_0.22-3,Proteobacteria,Rhodobacter,0.000119464,0,39,11,11
ETARA_066_DCM_Benguela_Current_Coastal_Province,TARA_066_DCM_0.22-3,Planctomycetes,Rhodopirellula,4.89E-06,0.561898623,35,23,20
ETARA_066_DCM_Benguela_Current_Coastal_Province,TARA_066_DCM_0.22-3,Bacteroidetes,Riemerella,2.80E-05,0,39,1,1
ETARA_066_DCM_Benguela_Current_Coastal_Province,TARA_066_DCM_0.22-3,Firmicutes,Roseburia,2.94E-06,0,39,3,3
ETARA_066_DCM_Benguela_Current_Coastal_Province,TARA_066_DCM_0.22-3,Proteobacteria,Ruegeria,1.59E-05,0,39,10,10
ETARA_066_DCM_Benguela_Current_Coastal_Province,TARA_066_DCM_0.22-3,Bacteroidetes,Salinibacter,0,0,19,3,2
ETARA_066_DCM_Benguela_Current_Coastal_Province,TARA_066_DCM_0.22-3,Firmicutes,Selenomonas,1.76E-05,0,39,6,6
ETARA_066_DCM_Benguela_Current_Coastal_Province,TARA_066_DCM_0.22-3,Proteobacteria,Serratia,4.63E-05,0,39,4,4
ETARA_066_DCM_Benguela_Current_Coastal_Province,TARA_066_DCM_0.22-3,Proteobacteria,Shewanella,4.34E-05,0,39,5,5
ETARA_066_DCM_Benguela_Current_Coastal_Province,TARA_066_DCM_0.22-3,Proteobacteria,Sphingobium,2.63E-05,0,39,1,1
ETARA_066_DCM_Benguela_Current_Coastal_Province,TARA_066_DCM_0.22-3,Spirochaetes,Spirochaeta,2.02E-06,0,35,6,5
ETARA_066_DCM_Benguela_Current_Coastal_Province,TARA_066_DCM_0.22-3,Tenericutes,Spiroplasma,0.000128107,1.709702799,39,27,27
ETARA_066_DCM_Benguela_Current_Coastal_Province,TARA_066_DCM_0.22-3,Firmicutes,Staphylococcus,0.000793229,0.896761011,39,31,31
ETARA_066_DCM_Benguela_Current_Coastal_Province,TARA_066_DCM_0.22-3,Proteobacteria,Stigmatella,3.36E-06,0,31,1,1
ETARA_066_DCM_Benguela_Current_Coastal_Province,TARA_066_DCM_0.22-3,Firmicutes,Streptococcus,0.000677551,0.649535148,39,35,35
ETARA_066_DCM_Benguela_Current_Coastal_Province,TARA_066_DCM_0.22-3,Crenarchaeota,Sulfolobus,7.73E-06,0,39,22,22
ETARA_066_DCM_Benguela_Current_Coastal_Province,TARA_066_DCM_0.22-3,Cyanobacteria,Synechococcus,0.029837347,0,39,26,26
ETARA_066_DCM_Benguela_Current_Coastal_Province,TARA_066_DCM_0.22-3,Firmicutes,Thermoanaerobacterium,1.02E-05,0,39,3,3
ETARA_066_DCM_Benguela_Current_Coastal_Province,TARA_066_DCM_0.22-3,Deinococcus-Thermus,Thermus,7.32E-05,0.141526548,39,14,14
ETARA_066_DCM_Benguela_Current_Coastal_Province,TARA_066_DCM_0.22-3,Spirochaetes,Treponema,8.80E-06,0.344734534,39,8,8
ETARA_066_DCM_Benguela_Current_Coastal_Province,TARA_066_DCM_0.22-3,Proteobacteria,Vibrio,0.000464123,0,39,10,10
ETARA_066_DCM_Benguela_Current_Coastal_Province,TARA_066_DCM_0.22-3,Firmicutes,Weissella,4.18E-06,0.045249503,39,3,3
ETARA_066_DCM_Benguela_Current_Coastal_Province,TARA_066_DCM_0.22-3,Proteobacteria,Wolbachia,2.15E-05,0,39,2,2
ETARA_066_DCM_Benguela_Current_Coastal_Province,TARA_066_DCM_0.22-3,Proteobacteria,Xylella,3.85E-05,0,39,7,7
ETARA_066_SRF_Benguela_Current_Coastal_Province,TARA_066_SRF_0.22-3,Tenericutes,Acholeplasma,1.23E-05,0,39,27,27
ETARA_066_SRF_Benguela_Current_Coastal_Province,TARA_066_SRF_0.22-3,Proteobacteria,Acidovorax,2.21E-05,0,39,1,1
ETARA_066_SRF_Benguela_Current_Coastal_Province,TARA_066_SRF_0.22-3,Proteobacteria,Aeromonas,0.000265399,0,39,3,3
ETARA_066_SRF_Benguela_Current_Coastal_Province,TARA_066_SRF_0.22-3,Firmicutes,Alicyclobacillus,2.08E-05,0,38,1,1
ETARA_066_SRF_Benguela_Current_Coastal_Province,TARA_066_SRF_0.22-3,Proteobacteria,Aliivibrio,6.00E-06,0,39,2,2
ETARA_066_SRF_Benguela_Current_Coastal_Province,TARA_066_SRF_0.22-3,Proteobacteria,Alteromonas,5.48E-06,0,39,2,2
ETARA_066_SRF_Benguela_Current_Coastal_Province,TARA_066_SRF_0.22-3,Actinobacteria,Atopobium,4.86E-05,0,39,22,22
ETARA_066_SRF_Benguela_Current_Coastal_Province,TARA_066_SRF_0.22-3,Proteobacteria,Azospirillum,7.34E-06,0,36,1,1
ETARA_066_SRF_Benguela_Current_Coastal_Province,TARA_066_SRF_0.22-3,Firmicutes,Bacillus,0.001621819,0,39,7,7
ETARA_066_SRF_Benguela_Current_Coastal_Province,TARA_066_SRF_0.22-3,Bacteroidetes,Bacteroides,0.000138106,0,39,4,4
ETARA_066_SRF_Benguela_Current_Coastal_Province,TARA_066_SRF_0.22-3,Proteobacteria,Bdellovibrio,5.62E-06,0,39,1,1
ETARA_066_SRF_Benguela_Current_Coastal_Province,TARA_066_SRF_0.22-3,Actinobacteria,Bifidobacterium,2.60E-05,0,39,19,19
ETARA_066_SRF_Benguela_Current_Coastal_Province,TARA_066_SRF_0.22-3,Proteobacteria,Bordetella,3.68E-05,0,38,1,1
ETARA_066_SRF_Benguela_Current_Coastal_Province,TARA_066_SRF_0.22-3,Spirochaetes,Brachyspira,2.36E-05,0.377894132,39,7,7
ETARA_066_SRF_Benguela_Current_Coastal_Province,TARA_066_SRF_0.22-3,Proteobacteria,Burkholderia,0.000464739,0.250692909,39,20,20
ETARA_066_SRF_Benguela_Current_Coastal_Province,TARA_066_SRF_0.22-3,Proteobacteria,Campylobacter,0.000373153,0,39,4,4
ETARA_066_SRF_Benguela_Current_Coastal_Province,TARA_066_SRF_0.22-3,Proteobacteria,C_Pelagibacter,0.033339691,10.87081047,39,36,36
ETARA_066_SRF_Benguela_Current_Coastal_Province,TARA_066_SRF_0.22-3,Proteobacteria,C_Puniceispirillum,0.001600912,0,39,15,15
ETARA_066_SRF_Benguela_Current_Coastal_Province,TARA_066_SRF_0.22-3,Firmicutes,Carnobacterium,6.45E-06,0,39,1,1
ETARA_066_SRF_Benguela_Current_Coastal_Province,TARA_066_SRF_0.22-3,Bacteroidetes,Cellulophaga,0.000281486,0,39,6,6
ETARA_066_SRF_Benguela_Current_Coastal_Province,TARA_066_SRF_0.22-3,Proteobacteria,Chromobacterium,4.79E-06,0,32,1,1
ETARA_066_SRF_Benguela_Current_Coastal_Province,TARA_066_SRF_0.22-3,Actinobacteria,Clavibacter,1.42E-05,0,39,2,2
ETARA_066_SRF_Benguela_Current_Coastal_Province,TARA_066_SRF_0.22-3,Firmicutes,Clostridium,0.001175239,0.935604543,39,27,27
ETARA_066_SRF_Benguela_Current_Coastal_Province,TARA_066_SRF_0.22-3,Proteobacteria,Comamonas,8.42E-06,0,35,1,1
ETARA_066_SRF_Benguela_Current_Coastal_Province,TARA_066_SRF_0.22-3,Firmicutes,Coprococcus,6.45E-07,0,31,14,11
ETARA_066_SRF_Benguela_Current_Coastal_Province,TARA_066_SRF_0.22-3,Actinobacteria,Corynebacterium,5.67E-05,0,39,7,7
ETARA_066_SRF_Benguela_Current_Coastal_Province,TARA_066_SRF_0.22-3,Bacteroidetes,Croceibacter,9.03E-06,0,39,24,24
ETARA_066_SRF_Benguela_Current_Coastal_Province,TARA_066_SRF_0.22-3,Cyanobacteria,Cyanothece,2.22E-06,0,36,1,1
ETARA_066_SRF_Benguela_Current_Coastal_Province,TARA_066_SRF_0.22-3,Deinococcus-Thermus,Deinococcus,2.12E-05,0,39,3,3
ETARA_066_SRF_Benguela_Current_Coastal_Province,TARA_066_SRF_0.22-3,Proteobacteria,Desulfovibrio,0.000255629,0,39,6,6
ETARA_066_SRF_Benguela_Current_Coastal_Province,TARA_066_SRF_0.22-3,Firmicutes,Eubacterium,0.000303905,0,39,3,3
ETARA_066_SRF_Benguela_Current_Coastal_Province,TARA_066_SRF_0.22-3,Firmicutes,Exiguobacterium,3.32E-06,0.55621481,36,22,21
ETARA_066_SRF_Benguela_Current_Coastal_Province,TARA_066_SRF_0.22-3,Bacteroidetes,Flavobacterium,0.009708451,0.104097498,39,22,22
ETARA_066_SRF_Benguela_Current_Coastal_Province,TARA_066_SRF_0.22-3,Fusobacteria,Fusobacterium,0.000181192,0.041388125,39,26,26
ETARA_066_SRF_Benguela_Current_Coastal_Province,TARA_066_SRF_0.22-3,Actinobacteria,Gardnerella,7.40E-06,0,39,1,1
ETARA_066_SRF_Benguela_Current_Coastal_Province,TARA_066_SRF_0.22-3,Proteobacteria,Gluconobacter,9.01E-06,0,39,1,1
ETARA_066_SRF_Benguela_Current_Coastal_Province,TARA_066_SRF_0.22-3,Proteobacteria,Hahella,3.97E-06,0,39,1,1
ETARA_066_SRF_Benguela_Current_Coastal_Province,TARA_066_SRF_0.22-3,Euryarchaeota,Haloferax,1.70E-05,0.474816486,37,15,13
ETARA_066_SRF_Benguela_Current_Coastal_Province,TARA_066_SRF_0.22-3,Euryarchaeota,Haloquadratum,6.45E-07,1.786528373,9,38,9
ETARA_066_SRF_Benguela_Current_Coastal_Province,TARA_066_SRF_0.22-3,Proteobacteria,Helicobacter,7.05E-05,0,39,3,3
ETARA_066_SRF_Benguela_Current_Coastal_Province,TARA_066_SRF_0.22-3,Proteobacteria,Idiomarina,5.82E-06,0,39,1,1
ETARA_066_SRF_Benguela_Current_Coastal_Province,TARA_066_SRF_0.22-3,Firmicutes,Lactobacillus,0.000418585,0.35591925,39,10,10
ETARA_066_SRF_Benguela_Current_Coastal_Province,TARA_066_SRF_0.22-3,Spirochaetes,Leptospira,0.000286513,0.920366537,39,36,36
ETARA_066_SRF_Benguela_Current_Coastal_Province,TARA_066_SRF_0.22-3,Fusobacteria,Leptotrichia,5.05E-05,0.207252328,39,6,6
ETARA_066_SRF_Benguela_Current_Coastal_Province,TARA_066_SRF_0.22-3,Firmicutes,Leuconostoc,3.15E-05,0.826010268,39,28,28
ETARA_066_SRF_Benguela_Current_Coastal_Province,TARA_066_SRF_0.22-3,Firmicutes,Listeria,0.000172713,0,39,4,4
ETARA_066_SRF_Benguela_Current_Coastal_Province,TARA_066_SRF_0.22-3,Proteobacteria,Magnetospirillum,3.03E-05,0,39,19,19
ETARA_066_SRF_Benguela_Current_Coastal_Province,TARA_066_SRF_0.22-3,Proteobacteria,Marinomonas,6.45E-07,1.197405238,37,21,20
ETARA_066_SRF_Benguela_Current_Coastal_Province,TARA_066_SRF_0.22-3,Crenarchaeota,Metallosphaera,1.72E-06,0,25,4,3
ETARA_066_SRF_Benguela_Current_Coastal_Province,TARA_066_SRF_0.22-3,Euryarchaeota,Methanobacterium,6.45E-07,0.499799413,21,36,20
ETARA_066_SRF_Benguela_Current_Coastal_Province,TARA_066_SRF_0.22-3,Euryarchaeota,Methanobrevibacter,2.94E-05,0,39,2,2
ETARA_066_SRF_Benguela_Current_Coastal_Province,TARA_066_SRF_0.22-3,Euryarchaeota,Methanothermobacter,0,0,34,3,3
ETARA_066_SRF_Benguela_Current_Coastal_Province,TARA_066_SRF_0.22-3,Proteobacteria,Methylophaga,2.58E-06,0,34,1,1
ETARA_066_SRF_Benguela_Current_Coastal_Province,TARA_066_SRF_0.22-3,Proteobacteria,Moraxella,2.32E-05,0,39,1,1
ETARA_066_SRF_Benguela_Current_Coastal_Province,TARA_066_SRF_0.22-3,Actinobacteria,Mycobacterium,0.000933331,0,39,2,2
ETARA_066_SRF_Benguela_Current_Coastal_Province,TARA_066_SRF_0.22-3,Tenericutes,Mycoplasma,2.12E-05,1.853361225,39,31,31
ETARA_066_SRF_Benguela_Current_Coastal_Province,TARA_066_SRF_0.22-3,Proteobacteria,Myxococcus,8.67E-06,0.648926553,38,36,35
ETARA_066_SRF_Benguela_Current_Coastal_Province,TARA_066_SRF_0.22-3,Euryarchaeota,Natrialba,7.41E-06,0,39,2,2
ETARA_066_SRF_Benguela_Current_Coastal_Province,TARA_066_SRF_0.22-3,Proteobacteria,Neisseria,0.000169408,0,39,7,7
ETARA_066_SRF_Benguela_Current_Coastal_Province,TARA_066_SRF_0.22-3,Actinobacteria,Olsenella,1.11E-05,0,37,11,10
ETARA_066_SRF_Benguela_Current_Coastal_Province,TARA_066_SRF_0.22-3,Proteobacteria,Phaeobacter,2.45E-06,0,34,1,1
ETARA_066_SRF_Benguela_Current_Coastal_Province,TARA_066_SRF_0.22-3,Planctomycetes,Planctomyces,2.60E-06,0,30,3,3
ETARA_066_SRF_Benguela_Current_Coastal_Province,TARA_066_SRF_0.22-3,Bacteroidetes,Porphyromonas,5.43E-06,0,35,22,19
ETARA_066_SRF_Benguela_Current_Coastal_Province,TARA_066_SRF_0.22-3,Bacteroidetes,Prevotella,5.35E-05,0,39,16,16
ETARA_066_SRF_Benguela_Current_Coastal_Province,TARA_066_SRF_0.22-3,Cyanobacteria,Prochlorococcus,0.01371654,10.87487611,39,39,39
ETARA_066_SRF_Benguela_Current_Coastal_Province,TARA_066_SRF_0.22-3,Actinobacteria,Propionibacterium,1.42E-05,0,39,2,2
ETARA_066_SRF_Benguela_Current_Coastal_Province,TARA_066_SRF_0.22-3,Proteobacteria,Pseudoalteromonas,9.85E-05,0,39,1,1
ETARA_066_SRF_Benguela_Current_Coastal_Province,TARA_066_SRF_0.22-3,Proteobacteria,Psychrobacter,7.85E-06,0,39,2,2
ETARA_066_SRF_Benguela_Current_Coastal_Province,TARA_066_SRF_0.22-3,Proteobacteria,Rhizobium,4.00E-05,0,39,1,1
ETARA_066_SRF_Benguela_Current_Coastal_Province,TARA_066_SRF_0.22-3,Proteobacteria,Rhodobacter,0.000123624,0,39,11,11
ETARA_066_SRF_Benguela_Current_Coastal_Province,TARA_066_SRF_0.22-3,Planctomycetes,Rhodopirellula,3.22E-06,0.107944967,35,23,20
